clustering_company_id,hierarchy,salary,age,expected_leave_days,clustering_yearly_abscence_cost,position,Cluster,PCA1,PCA2
6,7,2331,31,7.8,839.16,14,0,1.7012750880785505,-0.25727495271112466
6,7,1973,28,3.4,309.61,13,0,1.9006382537036455,-0.7397267537535208
5,4,3825,47,5.9,1041.58,9,2,-0.8391455675487596,-1.0506030317615696
5,7,2229,41,5.9,606.97,13,0,1.405961832140925,-0.0961929216644013
1,6,2810,60,40.2,5213.63,13,3,-1.3447888725562978,2.8459026821842004
5,7,2132,48,5.9,580.56,11,0,1.0323794665485895,-0.007846569128891319
5,4,4212,36,20.5,3985.2,8,2,-1.7308268816282992,-0.43619935935176324
6,6,2414,30,7.8,869.04,11,0,0.9166723486971579,-0.8089471320642964
2,7,2106,27,25.2,2449.44,12,0,0.5469837083437591,0.5628634145414384
7,3,4486,38,7.8,1614.96,3,2,-2.027171367780935,-2.0980316481723382
5,7,2079,29,21.5,2063.01,14,0,1.2108987507998314,0.619945601047637
5,6,2501,29,21.5,2481.76,11,0,0.24422302824291364,0.10876728732809608
6,6,2702,46,5.0,623.54,14,0,1.0789177161399477,-0.11198742673806125
5,7,1946,27,21.5,1931.03,11,0,0.8849387490365633,0.24594522210585365
5,5,4015,55,12.5,2316.35,10,2,-0.9096666322477542,0.07996556434866646
6,6,2565,62,40.8,4830.09,11,3,-1.0981616768267655,2.804489472324756
6,7,1946,29,3.4,305.37,11,0,1.6097931800890208,-0.8951960485049267
1,4,4186,48,26.6,5139.12,7,2,-2.76397292070998,0.38805441711134886
1,6,2830,42,26.6,3474.37,13,3,-0.43271141736866414,1.1414242016911251
5,4,3536,59,12.5,2040.0,9,2,-1.2901605904476092,-0.03462874890718053
6,5,3714,43,5.0,857.08,7,2,-0.5273111471025915,-1.2467659906513857
4,6,2605,31,8.0,961.85,12,0,0.7903652975414567,-0.6979068572996675
6,7,2105,27,3.4,330.32,14,0,2.018717596172589,-0.6964003150811889
7,6,2626,40,5.0,606.0,13,0,1.1562978550420315,-0.42738025797012746
4,2,11426,44,16.4,8648.6,4,1,-5.984173290410482,-1.6151325603958813
6,7,2029,26,3.4,318.4,13,0,1.9189165938265458,-0.8255274907637218
1,4,4168,38,17.7,3404.94,6,2,-2.2226227697872316,-0.828379910736777
1,6,3131,34,17.7,2557.79,13,0,-0.02260874108882978,0.16196477822911157
6,2,8357,51,34.0,13114.06,5,1,-6.11884283516508,0.7935172548527542
3,7,2270,28,2.0,209.54,13,0,1.6026194081273983,-0.9093007729786744
6,7,2081,62,40.8,3918.68,12,3,-0.3064029370283852,3.0631040240327128
5,6,3231,47,5.9,879.83,12,0,0.4803626352340805,-0.27488687641706167
6,7,2291,27,3.4,359.51,12,0,1.6805127043654167,-0.9177081233436069
6,3,5544,45,5.0,1279.38,1,2,-2.693843250033416,-2.3856978681184136
4,7,2215,60,26.2,2678.45,14,3,0.3274417165856981,2.155660047829368
5,7,2379,30,20.5,2250.9,11,0,0.674834281116415,0.28637576237406276
6,7,2145,57,32.2,3187.8,13,3,0.2170381636127456,2.376011511522889
6,6,2700,44,5.0,623.08,11,0,0.6928346417594202,-0.48798377188115677
5,5,4080,30,20.5,3860.31,10,2,-0.9322967789886344,-0.26478679619423723
4,6,2595,28,2.1,251.52,13,0,1.2388352268985412,-1.1402539316630322
2,6,3301,50,11.7,1782.54,14,0,0.14145840872300713,0.4404307761770456
5,6,2632,27,21.5,2611.75,11,0,0.21975824832741253,0.027717446380728403
6,7,2131,53,34.0,3344.03,12,3,0.08508168625956462,2.2429731006730114
5,5,3542,51,7.5,1226.08,9,2,-0.5465882763501526,-0.5312397240501653
5,6,2601,37,20.5,2460.95,12,0,0.24035127098638176,0.44972147388194456
5,6,2805,32,20.5,2653.96,13,0,0.37801638803765153,0.3470773557891776
6,2,10783,52,34.0,16921.02,4,1,-7.639263020960589,0.8729317258552592
6,6,2619,34,7.8,942.84,14,0,1.1978585106543844,-0.37393749968056134
5,2,10070,38,20.5,9527.77,3,1,-5.800444641843967,-1.3991915723580621
6,6,2789,48,5.0,643.62,12,0,0.7344012426348285,-0.2413375192999174
6,6,2557,64,40.8,4815.03,11,3,-1.128596828393301,2.8825664023125936
6,7,1806,41,5.0,416.77,13,0,1.664087856645338,-0.09890350544494453
6,6,2799,57,32.2,4159.74,14,3,-0.35137414548190465,2.298910154682676
2,7,1906,48,6.3,554.21,11,0,0.8282670856062904,0.009152495118610795
6,7,2201,37,7.8,792.36,14,0,1.63961976384363,-0.007973211499512326
7,7,1816,28,3.4,284.97,11,0,1.7548950925959106,-0.9069061851417856
5,7,2248,27,21.5,2230.71,14,0,1.1690736090247433,0.538260175922871
6,6,2420,27,3.4,379.75,13,0,1.430029239163844,-1.0413289567305748
7,7,2362,27,3.4,370.65,14,0,2.0279407368729316,-0.7166668936478747
6,7,2114,29,3.4,331.74,12,0,1.6991858603902457,-0.816903256657451
6,7,1985,48,5.0,458.08,11,0,1.2017911632617895,-0.04164517254082463
2,6,2524,50,11.7,1362.96,13,0,0.2920108877250574,0.3994336827013003
7,7,2303,29,3.4,361.39,11,0,1.5884771600813379,-0.9278622142951052
2,7,2342,29,25.2,2723.93,13,0,0.5371819634997163,0.7420694143251084
7,7,1873,27,3.4,293.92,12,0,1.8958774459392693,-0.8542790930892901
7,6,2531,25,3.4,397.17,13,0,1.51922094860009,-1.1223499021650423
1,4,4378,30,17.7,3576.49,10,2,-1.6075562387984235,-0.7555622423775283
1,6,3096,30,17.7,2529.19,13,0,0.06303109395224511,0.005622756989931648
4,6,2584,27,2.1,250.45,13,0,1.259766089451507,-1.1782344779776277
6,7,1849,34,7.8,665.64,14,0,1.8131494579610772,-0.0917919230974519
6,7,2307,55,32.2,3428.56,14,3,0.3046072149729863,2.4038383245848527
6,4,4432,58,32.2,6586.63,7,3,-2.9497647440317554,1.3072019817182585
1,3,4071,41,26.6,4997.94,3,2,-3.497286649198822,-0.49273608719089634
1,2,8377,49,26.6,10284.38,3,1,-6.141500801904815,-0.32597329104510164
6,6,2734,46,5.0,630.92,13,0,0.9280170629358424,-0.21477509686859791
2,6,2708,56,10.2,1274.84,13,0,0.18219532759070825,0.5134014903318885
4,7,2045,45,16.4,1547.91,11,0,0.6272932405613537,0.5923895037262156
7,3,4741,43,5.0,1094.08,4,2,-1.8926695463359329,-2.0636339955210037
2,7,2378,30,15.0,1646.31,12,0,0.7770914894238071,-0.03759955226946792
5,5,3552,41,5.9,967.24,7,2,-0.5735316528835076,-1.2488670600639615
5,6,3217,31,20.5,3043.78,12,0,0.07023450211298807,0.19919075802249978
5,6,2792,60,20.2,2603.0,14,3,0.04248473099697022,1.5285812445261076
5,3,5711,51,7.5,1976.88,3,2,-2.8311776491010643,-1.755715087968856
4,6,2397,40,16.4,1814.34,11,0,0.21817116003167938,0.1719684953006923
6,2,9482,63,40.8,17855.34,5,1,-7.644170394653635,2.0975430749517057
6,6,2575,44,5.0,594.23,11,0,0.7326832363615782,-0.47367033671856423
6,6,2620,28,3.4,411.14,13,0,1.3512586434950395,-1.0266981320339683
5,6,3351,57,12.5,1933.27,11,3,-0.1992178986416481,0.5112178686560243
4,7,2143,35,8.0,791.26,13,0,1.3709679041243197,-0.18963095963546067
5,6,2619,51,7.5,906.58,13,0,0.6815458283991633,0.16401917109642336
5,7,1806,25,21.5,1792.11,11,0,0.9842768005759016,0.16943090431453334
6,6,3434,27,3.4,538.87,14,0,1.2610583356520806,-1.0679350550167734
4,7,2192,28,2.1,212.46,11,0,1.4279137354558828,-1.0786775566715643
6,6,2686,58,32.2,3991.81,14,3,-0.3073259112855848,2.333065435037778
6,6,2411,61,40.8,4540.1,13,3,-0.703848854245979,2.9482706343043366
2,6,2600,30,15.0,1800.0,14,0,0.6173595032903437,-0.05836847793057128
5,6,2397,40,5.9,652.72,13,0,1.0170427987455672,-0.3607113262595162
6,6,2543,28,3.4,399.06,12,0,1.2340731333701906,-1.1162729946752514
6,6,2514,42,5.0,580.15,11,0,0.7875104908270524,-0.5455429648202922
6,7,1865,29,3.4,292.66,14,0,2.056631384267474,-0.5877843889377637
1,6,2475,28,8.5,970.96,13,0,0.7449219366949187,-0.7037046565012594
6,7,2005,47,5.0,462.69,14,0,1.6352082218166604,0.21400332742023254
5,5,4307,46,5.9,1172.83,8,2,-0.7676498695493427,-1.0350305348573654
6,5,3840,61,40.8,7231.02,7,3,-2.7834282115434634,2.2863094299365536
6,5,3303,30,7.8,1189.08,7,2,-0.3021434332361258,-1.4992358982533824
6,6,2445,27,3.4,383.68,11,0,1.1409922329378,-1.242673314007664
3,7,2196,29,2.0,202.71,14,0,1.7473616906221965,-0.760959846357789
7,4,4342,54,34.0,6813.6,6,3,-2.9857874872158687,1.2058004536330678
5,5,3713,42,5.9,1011.08,8,2,-0.5030578942724084,-1.127893504929713
1,6,2419,31,17.7,1976.14,11,0,0.05169437321096731,-0.12661931930901862
6,5,3254,25,3.4,510.63,9,0,0.29611884991171933,-1.8268345949419829
6,6,2403,29,3.4,377.09,14,0,1.5405390785267665,-0.8612399475150917
6,6,2507,27,3.4,393.41,13,0,1.4034584108586543,-1.0521153521834563
3,7,1869,30,7.8,672.84,14,0,1.6139370862723335,-0.2862636618558706
6,6,2678,31,7.8,964.08,11,0,0.8086381548306752,-0.795368992357758
6,7,1817,47,5.0,419.31,11,0,1.2730373381191644,-0.06183606593780756
5,4,4331,41,5.9,1179.36,9,2,-0.8981160785452724,-1.3424204296335887
5,5,4375,55,12.5,2524.04,6,2,-1.6098210884412512,-0.34174970126504167
1,6,2753,32,17.7,2248.99,13,0,0.17343996560697758,0.09794428641999978
5,7,1979,26,21.5,1963.78,11,0,0.8875527727429331,0.20596478874906457
5,5,3417,65,20.2,3185.7,9,3,-1.3799866091580115,1.0080908116764096
6,7,1859,27,3.4,291.72,12,0,1.81244354646952,-0.8641430877721722
6,7,2338,27,3.4,366.89,14,0,1.94755912188606,-0.7252897740533549
5,6,2862,61,20.2,2668.26,13,3,-0.14712331527073666,1.4671764326802113
7,7,1942,52,34.0,3047.45,13,3,0.43729192960905994,2.303429864901131
6,6,2531,46,5.0,584.08,14,0,1.1334293608003791,-0.09240577434959471
7,7,2152,30,7.8,774.72,11,0,1.4458300515302558,-0.5649448291731921
5,7,1931,29,21.5,1916.15,11,0,0.8564095988480225,0.3250542505353463
6,7,1912,28,3.4,300.04,11,0,1.6378661221843147,-0.9304083134254452
6,7,1931,28,3.4,303.02,14,0,2.0541651656547426,-0.6353962410817751
1,5,4063,27,8.5,1593.95,9,2,-0.7047108123388057,-1.4952794638650257
6,6,2740,53,34.0,4299.69,13,3,-0.46791661997519707,2.1702678203267025
5,4,3708,46,5.9,1009.72,10,2,-0.6425759885834885,-0.9781351974325688
5,7,1831,47,5.9,498.6,11,0,1.1482894801621781,-0.014412083358279875
3,1,10873,39,7.8,3914.28,2,1,-5.425681385411354,-3.24302744845387
1,6,2523,26,8.5,989.79,12,0,0.6228953023752738,-0.8861858909800977
7,6,3478,57,32.2,5168.84,14,3,-0.6346488252396327,2.342201283424684
2,6,2696,54,11.7,1455.84,11,0,-0.12462478719851544,0.34603618781840945
6,7,1939,44,5.0,447.46,11,0,1.2872178717046634,-0.19409310003914157
5,7,2207,55,12.5,1273.27,12,0,0.7651296716850923,0.8183878705175
1,7,1969,45,26.6,2417.33,14,3,0.43678608557391957,1.553967909617657
6,7,1894,64,40.8,3566.55,12,3,-0.2261578762891835,3.1237040970997123
6,6,2738,41,5.0,631.85,14,0,1.1558934102358804,-0.31325311795854605
5,7,2149,32,20.5,2033.28,11,0,0.7426031002935429,0.37044431277359474
4,7,2135,55,29.6,2916.74,12,3,0.042479484010689315,1.99453920029992
6,7,1835,36,7.8,660.6,13,0,1.6418590625210867,-0.11068634057568294
5,7,2004,32,20.5,1896.09,12,0,0.948331767772537,0.47285296568966884
1,6,2546,32,17.7,2079.89,12,0,0.12072341296169278,0.0069471762815511645
5,3,5804,35,20.5,5491.48,1,2,-3.7637981831679057,-1.4123088413211713
7,4,4271,31,7.8,1537.56,6,2,-1.0558730711366846,-1.8488639026239337
6,6,2463,63,40.8,4638.02,14,3,-0.6306823001529309,3.1313278808534437
7,6,2661,32,7.8,957.96,13,0,1.1658761370268922,-0.5444307329881055
6,6,2480,27,3.4,389.17,13,0,1.4117046550137458,-1.048767938694635
6,7,2378,34,7.8,856.08,12,0,1.3507189254823289,-0.34183641635174317
5,4,4574,38,20.5,4327.71,8,2,-1.9285556300849023,-0.3655444151160856
6,6,2422,51,34.0,3800.68,14,3,-0.11330163618862013,2.172299563247517
5,6,2624,29,21.5,2603.82,14,0,0.6101318011380952,0.4040779679110976
1,3,5776,27,8.5,2265.97,5,2,-2.5673293942673667,-2.465896044725329
1,3,5525,41,26.6,6783.0,4,2,-4.082877167189266,-0.37400167103312837
6,6,2721,62,40.8,5123.85,13,3,-0.9132196744801455,3.017966209093999
6,7,2239,44,5.0,516.69,13,0,1.4729839139273897,-0.03020120494566211
3,5,4185,31,7.8,1506.6,6,2,-1.0254945150290529,-1.6800928184799153
5,6,2499,30,20.5,2364.44,11,0,0.26922878788455495,0.07690874075629468
6,7,2306,57,32.2,3427.07,12,3,-0.011627498137778768,2.284403164028061
7,7,1812,28,3.4,284.34,12,0,1.8968175223105619,-0.8072877980839798
6,3,4955,60,40.8,9330.65,3,1,-4.7215495879580525,1.5457584753171534
5,5,3119,63,20.2,2907.87,10,3,-1.0710077568764709,1.0356381410235953
5,6,3162,34,20.5,2991.74,12,0,0.04182943943765372,0.31872298517346864
6,6,3050,61,40.8,5743.38,12,3,-1.2396584728218736,2.911536935165457
1,6,2971,58,11.7,1604.34,13,0,-0.10477756292367853,0.669824841667027
2,6,3310,44,6.3,962.45,13,0,0.3657981473703494,-0.3070230620833573
2,6,2682,28,25.2,3119.37,12,0,-0.1034669261065894,0.3985344872486958
6,7,1843,26,3.4,289.21,12,0,1.8350202010450674,-0.901587817651944
6,6,2688,30,7.8,967.68,14,0,1.245007789717472,-0.5384087608660673
6,6,2650,44,5.0,611.54,14,0,1.1308753641889344,-0.18489026266547945
6,6,2644,27,3.4,414.9,11,0,1.080219865120226,-1.2673488906069328
6,7,2004,34,7.8,721.44,14,0,1.7601067362344631,-0.10696934431140712
5,7,2247,27,21.5,2229.72,14,0,1.169530031287384,0.538277205915711
5,7,2083,52,7.5,721.04,14,0,1.338424189672883,0.5627558554427957
5,5,4141,48,5.9,1127.63,7,2,-0.8895637232734819,-1.037171856375721
6,6,2665,47,5.0,615.0,14,0,1.0730225112799232,-0.06832198609440324
5,7,2148,46,5.9,584.92,14,0,1.4846400987312465,0.20891768108179107
1,4,3840,36,17.7,3136.98,7,2,-1.9071247978686072,-0.7952410912218983
6,7,2209,26,3.4,346.64,13,0,1.8639464671271948,-0.8478470045560205
5,5,3891,38,20.5,3681.48,6,2,-1.5518594360433953,-0.34156614221805054
6,6,2989,63,40.8,5628.52,11,3,-1.3780233330563856,2.8853168074288646
6,6,2436,48,5.0,562.15,11,0,0.7062328105049926,-0.30003878196962214
7,7,2071,32,7.8,745.56,14,0,1.8602695131053473,-0.18078783706561238
6,6,2441,29,3.4,383.05,14,0,1.5289345962903207,-0.8659520731290319
6,7,2175,29,3.4,341.31,11,0,1.539856707320926,-0.923589832136167
4,6,2771,48,16.4,2097.43,13,0,0.20314923466646073,0.6680822302983348
3,7,1903,30,7.8,685.08,14,0,1.6023019086032697,-0.28959290263828663
7,6,2977,46,5.0,687.0,14,0,1.078962619237205,-0.1318787676946723
6,6,2693,30,7.8,969.48,12,0,0.9618958777854699,-0.7371437785325357
6,7,2288,61,40.8,4308.48,12,3,-0.4167065128658858,3.0438864850574348
2,6,2589,48,6.3,752.8,11,0,0.2513215927944887,-0.27054594164322004
7,7,2248,46,5.0,518.77,12,0,1.3817429549066542,-0.03989719375001515
2,4,3721,45,6.3,1081.95,9,2,-1.0537601369777887,-1.1214800910452567
5,6,2483,47,5.9,676.14,13,0,0.8651463219297982,-0.09409943905166657
6,2,9594,55,32.2,14258.16,5,1,-6.702027325943425,0.8181043294684008
5,6,2517,28,21.5,2497.64,14,0,0.6767047665047109,0.36643936319999554
1,4,4520,41,26.6,5549.17,7,2,-2.8069771451620036,0.1165586726644388
1,5,3112,27,8.5,1220.86,7,2,-0.6550979387803585,-1.6043496427682293
6,7,2293,39,7.8,825.48,14,0,1.572755419161011,0.06187568500572228
5,7,1870,30,20.5,1769.31,14,0,1.3252081593359157,0.5952779404114946
6,7,2336,27,3.4,366.57,12,0,1.666770172690579,-0.9232880017916816
5,6,2666,47,5.9,725.97,12,0,0.6647309261177137,-0.21320203952996716
2,6,2415,29,25.2,2808.83,14,0,0.2904855105890289,0.634822500742819
1,7,1811,27,8.5,710.47,11,0,1.0641167294347442,-0.6723666891548837
6,7,1998,30,7.8,719.28,12,0,1.55152099199864,-0.4623421154400496
6,6,2448,56,32.2,3638.1,12,3,-0.4233090999678659,2.0448535532690975
6,7,2087,28,3.4,327.5,13,0,1.8658229941188365,-0.7538618466452827
2,7,1875,27,25.2,2180.77,14,0,0.9410659835426343,0.7599095339863853
6,7,1901,26,3.4,298.31,13,0,1.958007952288139,-0.8096568922036911
5,6,3264,66,20.2,3043.05,14,3,-0.2741528853231921,1.7536191830567536
6,7,1845,29,3.4,289.52,14,0,2.0627395789841736,-0.5853047282830769
3,6,2615,56,0.1,12.07,13,0,0.7354100029456722,-0.1945008952719498
6,6,2655,28,3.4,416.63,12,0,1.1998697809823344,-1.1301608918715798
6,6,2612,30,7.8,940.32,12,0,0.9896149775264744,-0.7292123519626622
1,6,2694,64,40.2,4998.41,14,3,-1.2037076634164223,3.091827443154908
6,6,2635,34,7.8,948.6,13,0,1.0516827047315491,-0.4746269129421078
5,6,2518,38,20.5,2382.42,13,0,0.4005843989327254,0.5901537480194793
5,6,2681,56,12.5,1546.73,13,0,0.35550319353815274,0.7169792739252331
2,6,2591,30,15.0,1793.77,13,0,0.48028102483143426,-0.15699382109614385
6,2,10298,62,40.8,19391.93,5,1,-8.131033799602497,2.137785746132234
5,6,2725,25,21.5,2704.04,12,0,0.35335244559224344,0.046427185277697944
5,6,2967,42,5.9,807.94,14,0,0.9363627242847802,-0.24496210907795793
6,6,2605,61,40.8,4905.42,14,3,-0.6831042254273934,3.0663352461281814
6,6,2447,46,5.0,564.69,12,0,0.8788072675857275,-0.2810329288601092
5,4,4228,37,20.5,4000.34,8,2,-1.7556931979248005,-0.3971330005477859
5,7,1807,28,21.5,1793.1,13,0,1.2121498505738486,0.48594544333605244
5,4,4103,49,5.9,1117.28,6,2,-1.3873426724915825,-1.2994654461069621
4,2,11843,50,25.1,13719.66,3,1,-7.447424597288605,-0.3950345163190759
1,6,2711,28,8.5,1063.55,14,0,0.8034773194384914,-0.6267111386733791
6,7,2105,30,7.8,757.8,12,0,1.5149044034518806,-0.4728194320200058
6,7,2183,60,40.8,4110.76,13,3,-0.19339195241554194,3.093329031128071
5,2,9615,43,5.9,2618.24,3,1,-4.205518455255288,-2.8486916940883424
6,7,1828,40,5.0,421.85,14,0,1.8154649584787441,-0.04172836536219956
6,6,2682,29,3.4,420.87,12,0,1.1739330754499608,-1.094079590166868
6,7,1850,44,5.0,426.92,12,0,1.4562902817125603,-0.08477906841248856
5,5,3917,58,12.5,2259.81,9,2,-1.0660475827471165,0.10599536734855727
5,7,2162,50,7.5,748.38,13,0,1.2062694230079571,0.3768988899555966
6,7,2132,50,34.0,3345.6,12,3,0.137591501351403,2.12474439420298
6,6,2563,46,5.0,591.46,12,0,0.8418282794000569,-0.2943161561970115
6,6,2518,29,3.4,395.13,13,0,1.3647192500227356,-0.9746226339215089
5,7,2378,29,21.5,2359.71,14,0,1.074303405862754,0.6149422257424757
5,7,2208,63,20.2,2058.54,14,3,0.601642952120234,1.8678878823694152
5,5,4412,59,12.5,2545.38,8,2,-1.4132978146791788,0.011617313567930065
5,6,3061,40,5.9,833.53,13,0,0.8003709969635264,-0.4332058815552904
1,4,4454,27,8.5,1747.34,9,2,-1.1925934114671835,-1.738692168684646
7,3,4263,27,3.4,668.96,3,2,-1.507474808691067,-2.869719600811566
1,6,3295,29,8.5,1292.65,14,0,0.5825164878997254,-0.6420455000493588
3,7,2042,52,0.1,9.42,11,0,1.0357307678766798,-0.2614605406190425
6,7,2012,30,7.8,724.32,12,0,1.546730036487849,-0.46371297929163274
5,6,2628,28,21.5,2607.78,13,0,0.4852961452685982,0.26545842102932377
6,6,2388,28,3.4,374.73,11,0,1.1407103077906582,-1.1961776943432794
7,6,2487,63,40.8,4683.21,14,3,-0.5578114282459568,3.145270166352339
7,5,3594,37,7.8,1293.84,6,2,-0.5785505251296532,-1.339252487607999
5,5,3746,44,5.9,1020.06,7,2,-0.6899064778975017,-1.15176245371244
2,7,2047,31,15.0,1417.15,13,0,1.0333149631525664,0.11923956219994326
6,3,5281,27,3.4,828.71,2,2,-2.0467785684602315,-3.106666298223602
2,7,2139,25,25.2,2487.82,12,0,0.5662675445367563,0.4841771298741945
5,1,8867,60,20.2,8266.77,5,1,-5.691988679838589,-0.5457205728193307
2,4,3557,35,15.0,2462.54,7,2,-1.544721685425269,-1.0214561698450313
5,4,4162,29,21.5,4129.98,8,2,-1.6402667543237672,-0.6298920425496716
7,7,1897,59,32.2,2819.23,11,3,0.12346653662831462,2.256647451578752
1,3,5401,30,17.7,4412.2,1,2,-3.6604696883541603,-1.894570014991287
5,5,4218,57,12.5,2433.46,10,2,-1.022498500611367,0.14459870099646938
6,4,4151,63,40.8,7816.65,7,3,-3.3628956555477396,2.1887828967360967
6,7,1898,32,7.8,683.28,14,0,1.831762036427873,-0.17544737696505877
5,6,2448,31,20.5,2316.18,12,0,0.4151120188679332,0.2166150181646593
1,6,3248,49,26.6,3987.54,12,3,-0.9060404988024837,1.3239400031554938
6,7,2032,28,3.4,318.87,13,0,1.8826196231520238,-0.7470421378698646
5,3,4981,52,7.5,1724.19,4,2,-2.46018639060722,-1.544384829573641
3,5,4395,29,2.0,405.69,10,2,-0.16482230936489928,-1.861851370421049
1,6,2884,32,17.7,2356.01,14,0,0.25845886609198104,0.19192535429162186
6,7,2262,28,3.4,354.96,13,0,1.812379009660924,-0.7755608032988802
4,3,4089,30,8.0,1509.78,4,2,-1.8832359599553807,-2.2941153011037367
7,6,3446,53,34.0,5407.57,13,3,-0.7765764685989385,2.2223499994353433
2,7,2031,46,6.3,590.55,14,0,1.2445428546189279,0.2143114433135988
5,6,2691,33,20.5,2546.1,12,0,0.2707511986692454,0.28996675347898826
1,4,4319,61,40.2,8013.41,8,3,-3.6950374269088053,2.118190636427837
4,6,2510,26,2.1,243.28,13,0,1.2992505042706957,-1.207917347762686
5,6,3025,29,21.5,3001.73,13,0,0.28623926107961367,0.29824435247070874
6,7,2172,28,3.4,340.84,13,0,1.8398640730105997,-0.7644010464027309
6,7,2360,28,3.4,370.34,12,0,1.6417495150781634,-0.8868346225937609
7,7,2113,28,3.4,331.58,13,0,1.9455927019087547,-0.745486161935236
6,5,3761,40,5.0,867.92,10,0,-0.06712017216714705,-1.073066828504524
5,5,3029,33,20.5,2865.9,7,2,-0.9361233798482417,-0.4200538214185088
1,2,8196,62,40.2,15206.73,5,1,-7.21619111024523,1.8115066049995332
5,6,3339,50,7.5,1155.81,12,0,0.3139513007278494,-0.046313923532552446
1,7,1917,30,17.7,1566.04,12,0,0.7752473707437256,0.15952675647659192
2,7,2157,26,25.2,2508.76,14,0,0.8211967216771595,0.7219453210486954
1,7,1966,28,8.5,771.28,11,0,0.9924752957194485,-0.6474721361958704
5,6,3118,26,21.5,3094.02,12,0,0.15612306332929285,0.07927995274038496
2,6,2490,27,25.2,2896.06,13,0,0.1485812230868679,0.4572316763521208
6,7,1815,40,5.0,418.85,14,0,1.81960913980235,-0.04023971674728768
5,7,1928,28,21.5,1913.17,12,0,1.0161715680849153,0.3847980530871552
4,7,2149,27,2.1,208.29,13,0,1.739669768707217,-0.9141981905135963
1,5,3201,52,18.0,2659.29,9,2,-1.2996762715225592,0.28833863232152335
5,6,3495,54,7.5,1209.81,14,0,0.4715969598785479,0.2940936874021524
6,7,1951,30,7.8,702.36,13,0,1.7083053422667978,-0.3586172179357122
2,6,2432,32,15.0,1683.69,11,0,0.22749004583598872,-0.2675971096531689
5,5,3227,29,21.5,3202.18,6,2,-1.1427346327076617,-0.6057424071944496
5,5,3686,53,7.5,1275.92,6,2,-1.0529863081385604,-0.7641075327274873
6,7,1923,27,3.4,301.76,14,0,2.0742996300688934,-0.6738336055934568
3,6,3416,45,1.0,157.66,14,0,0.803690528243715,-0.5749969841565958
4,5,3256,64,26.2,3937.26,10,3,-1.5262076495621633,1.5149620179381336
5,7,2241,35,20.5,2120.33,14,0,1.070372741402576,0.7840144022898596
6,5,3523,59,32.2,5235.72,8,3,-1.9783178624787017,1.6100755892166645
6,7,2262,32,7.8,814.32,11,0,1.2850959085586582,-0.5084579722568583
2,3,5411,27,25.2,6293.41,1,2,-4.020050259435434,-1.3373182884044097
6,6,2446,29,3.4,383.83,11,0,1.105307169460231,-1.1639407654183733
5,6,2663,27,21.5,2642.52,11,0,0.20559465518178116,0.02719978820315271
5,5,3247,60,20.2,3027.2,10,3,-1.0750187073889113,0.9142233172660339
3,7,2108,59,0.1,9.73,13,0,1.1749636544873396,0.20331238240992391
2,6,2551,31,15.0,1766.08,11,0,0.19728746288035962,-0.31360014510278833
6,6,2773,52,34.0,4351.48,11,3,-0.750155167559674,1.9344866044480193
6,7,2125,27,3.4,333.46,13,0,1.8719089732596728,-0.7980026874527558
6,5,3308,33,7.8,1190.88,8,2,-0.2162254447113236,-1.2823166351886113
7,7,2189,57,32.2,3253.19,13,3,0.280708075248035,2.3896645551673306
5,6,2630,43,5.9,716.17,12,0,0.747239502862627,-0.366986093610034
6,7,2005,65,40.8,3775.57,13,3,-0.1717818151758513,3.273092991737287
5,6,2443,25,21.5,2424.21,12,0,0.4821813605625444,0.051146186504810974
7,7,2190,34,7.8,788.4,14,0,1.7841654685090598,-0.11358274941700211
6,7,1844,32,7.8,663.84,13,0,1.7095410080589928,-0.2692824709686899
1,4,4298,45,26.6,5276.62,10,2,-2.3447454199113014,0.568646922539691
6,6,2719,41,5.0,627.46,12,0,0.880550410403201,-0.5093235155436203
2,2,10658,48,6.3,3099.02,5,1,-4.660065133381931,-2.5541056618552935
1,4,3907,29,8.5,1532.75,8,2,-1.1782819354304364,-1.7076645807099964
5,7,1910,64,20.2,1780.71,11,3,0.2947487074850602,1.6172305104296798
5,7,1871,30,20.5,1770.25,12,0,1.0433599450582007,0.39700906723460044
1,3,5500,55,11.7,2970.0,2,2,-3.6027536807331892,-1.3482441153666318
7,6,2503,51,34.0,3927.78,11,3,-0.4931673245430951,1.891174508753585
5,7,1872,31,20.5,1771.2,13,0,1.1659207411163823,0.5355383283519384
6,7,2144,28,3.4,336.44,11,0,1.5670154143717339,-0.959175458499953
2,7,2264,29,25.2,2633.21,12,0,0.43452985367646574,0.6425417094704459
6,6,2708,30,7.8,974.88,14,0,1.2381635675591993,-0.5403671377969
2,7,2343,29,25.2,2725.09,13,0,0.536694722354054,0.7420742114832671
6,5,3822,65,40.8,7197.12,10,3,-2.420958067977668,2.739634374037974
6,7,2332,30,7.8,839.52,12,0,1.4372224819554849,-0.4950470101849596
5,7,2379,53,7.5,823.5,11,0,0.798081234707974,0.27530603738527215
6,6,2601,28,3.4,408.16,13,0,1.3570608846132624,-1.0243420692269982
5,7,2121,29,21.5,2104.68,14,0,1.1917126998896823,0.6192418968988779
7,2,8766,52,34.0,13755.88,2,1,-6.700550121008186,0.5706301290170884
5,6,3209,28,21.5,3184.32,13,0,0.21987007248574794,0.2557373284471082
2,7,1905,64,13.0,1143.0,13,3,0.5803036182773063,1.2926312180883643
