contract_id,employee_number,company_id_contract,country_id_contract,position,hierarchy_level,department,start_date,gross_salary, currency
IT1096contract,1096,E0062,IT,10,4,Engineering,24/08/2023,4448,EUR
IT1097contract,1097,E0062,IT,14,6,Engineering,08/07/2024,2406,EUR
DE1098contract,1098,E0062,DE,14,7,Engineering,08/08/2022,2115,EUR
FR1099contract,1099,B0060,FR,12,7,Testing,10/09/2024,2061,EUR
FR1100contract,1100,B0060,FR,3,2,Testing,09/04/2023,9000,EUR
DE1101contract,1101,F0070,DE,11,6,Telecom,09/04/2023,2740,EUR
IT1102contract,1102,E0062,IT,9,5,Engineering,10/04/2023,4203,EUR
DE1103contract,1103,F0070,DE,11,6,Telecom,10/04/2023,2459,EUR
IE1104contract,1104,G0073,IE,12,6,Telecom,12/04/2023,2742,EUR
DE1105contract,1105,F0070,DE,13,6,Telecom,13/04/2023,2475,EUR
DE1106contract,1106,E0062,DE,14,6,Engineering,07/07/2019,2524,EUR
DE1107contract,1107,F0070,DE,12,7,Telecom,17/04/2023,2333,EUR
DE1108contract,1108,E0062,DE,6,5,Engineering,30/07/2022,3099,EUR
DE1109contract,1109,E0062,DE,14,6,Engineering,11/06/2025,2646,EUR
ES1110contract,1110,F0070,ES,14,7,Telecom,18/04/2023,1834,EUR
DE1111contract,1111,F0070,DE,13,6,Telecom,22/04/2023,2633,EUR
IT1112contract,1112,E0062,IT,13,7,Engineering,24/04/2023,2223,EUR
DE1113contract,1113,E0062,DE,7,5,Engineering,26/09/2021,4006,EUR
DE1114contract,1114,F0070,DE,11,7,Telecom,26/06/2025,2284,EUR
FR1115contract,1115,A0080,FR,12,6,Consulting,26/04/2023,3432,EUR
ES1116contract,1116,E0062,ES,12,6,Engineering,02/08/2018,2557,EUR
DE1117contract,1117,F0070,DE,4,2,Telecom,11/12/2021,8830,EUR
DE1118contract,1118,E0062,DE,13,6,Engineering,05/05/2023,2863,EUR
DE1119contract,1119,G0073,DE,11,6,Telecom,20/04/2021,2449,EUR
ES1120contract,1120,E0062,ES,13,6,Engineering,11/09/2018,2412,EUR
DE1121contract,1121,G0073,DE,12,7,Telecom,07/02/2019,2249,EUR
IT1122contract,1122,E0062,IT,12,7,Engineering,18/08/2021,1899,EUR
ES1123contract,1123,E0062,ES,3,1,Engineering,06/01/2021,11853,EUR
FR1124contract,1124,F0070,FR,13,6,Telecom,19/05/2019,2479,EUR
FR1125contract,1125,B0060,FR,13,7,Testing,24/05/2023,2129,EUR
DE1126contract,1126,E0062,DE,7,5,Engineering,26/05/2023,3504,EUR
DE1127contract,1127,G0073,DE,13,7,Telecom,24/03/2024,2002,EUR
FR1128contract,1128,A0080,FR,8,4,Consulting,02/06/2023,4051,EUR
IT1129contract,1129,E0062,IT,11,7,Engineering,04/06/2023,2003,EUR
DE1130contract,1130,D0090,DE,12,7,Back Office,16/06/2023,1870,EUR
IT1131contract,1131,D0090,IT,11,7,Back Office,08/07/2022,2019,EUR
DE1132contract,1132,F0070,DE,11,6,Telecom,11/07/2019,2440,EUR
FR1133contract,1133,B0060,FR,14,6,Testing,22/06/2023,3029,EUR
IE1134contract,1134,F0070,IE,14,6,Telecom,25/06/2023,2469,EUR
DE1135contract,1135,F0070,DE,14,7,Telecom,25/06/2023,1959,EUR
DE1136contract,1136,E0062,DE,11,6,Engineering,02/07/2023,3368,EUR
DE1137contract,1137,G0073,DE,11,7,Telecom,05/07/2023,2033,EUR
DE1138contract,1138,G0073,DE,3,3,Telecom,18/03/2025,5279,EUR
DE1139contract,1139,F0070,DE,8,5,Telecom,17/09/2020,4070,EUR
DE1140contract,1140,E0062,DE,12,6,Engineering,10/07/2023,2398,EUR
DE1141contract,1141,E0062,DE,11,6,Engineering,27/06/2021,3409,EUR
DE1142contract,1142,G0073,DE,12,6,Telecom,14/07/2023,2661,EUR
DE1143contract,1143,G0073,DE,13,6,Telecom,15/07/2023,2596,EUR
FR1144contract,1144,F0070,FR,14,6,Telecom,13/04/2023,2524,EUR
DE1145contract,1145,F0070,DE,5,2,Telecom,20/01/2021,8916,EUR
ES1146contract,1146,E0062,ES,14,7,Engineering,05/01/2022,2342,EUR
DE1147contract,1147,E0062,DE,12,7,Engineering,24/10/2019,2187,EUR
DE1148contract,1148,E0062,DE,14,7,Engineering,21/02/2024,1885,EUR
IT1149contract,1149,E0062,IT,11,6,Engineering,13/05/2020,3356,EUR
DE1150contract,1150,E0062,DE,14,7,Engineering,26/07/2023,2205,EUR
IE1151contract,1151,C0092,IE,11,6,Engineering,11/10/2023,2441,EUR
DE1152contract,1152,F0070,DE,11,6,Telecom,30/07/2023,2722,EUR
FR1153contract,1153,A0080,FR,13,7,Consulting,10/11/2019,1832,EUR
ES1154contract,1154,A0080,ES,10,4,Consulting,10/10/2018,4441,EUR
DE1155contract,1155,E0062,DE,11,6,Engineering,05/08/2023,2632,EUR
FR1156contract,1156,A0080,FR,14,6,Consulting,06/08/2023,2709,EUR
IT1157contract,1157,E0062,IT,11,7,Engineering,22/01/2020,2207,EUR
FR1158contract,1158,B0060,FR,12,7,Testing,08/08/2023,2158,EUR
IT1159contract,1159,F0070,IT,14,7,Telecom,11/08/2023,2217,EUR
DE1160contract,1160,E0062,DE,10,4,Engineering,13/08/2023,4101,EUR
DE1161contract,1161,F0070,DE,12,6,Telecom,30/11/2024,2582,EUR
FR1162contract,1162,A0080,FR,8,4,Consulting,15/08/2023,4456,EUR
IT1163contract,1163,E0062,IT,3,3,Engineering,17/08/2023,4473,EUR
IE1164contract,1164,F0070,IE,14,6,Telecom,05/08/2020,2486,EUR
IT1165contract,1165,E0062,IT,14,7,Engineering,22/08/2023,2289,EUR
DE1166contract,1166,F0070,DE,12,7,Telecom,04/03/2025,2168,EUR
IT1167contract,1167,E0062,IT,14,6,Engineering,07/09/2020,3294,EUR
ES1168contract,1168,A0080,ES,4,3,Consulting,23/10/2020,4982,EUR
DE1169contract,1169,E0062,DE,14,6,Engineering,18/03/2024,2497,EUR
DE1170contract,1170,F0070,DE,11,6,Telecom,27/03/2025,2660,EUR
DE1171contract,1171,F0070,DE,13,7,Telecom,02/12/2020,2004,EUR
DE1172contract,1172,F0070,DE,11,6,Telecom,06/08/2019,2398,EUR
IE1173contract,1173,F0070,IE,13,6,Telecom,02/09/2023,3451,EUR
DE1174contract,1174,F0070,DE,12,6,Telecom,16/02/2024,2757,EUR
FR1175contract,1175,E0062,FR,12,7,Engineering,05/09/2023,1914,EUR
DE1176contract,1176,E0062,DE,7,5,Engineering,06/09/2023,3583,EUR
FR1177contract,1177,B0060,FR,7,4,Testing,04/01/2023,4297,EUR
DE1178contract,1178,G0073,DE,13,7,Telecom,11/09/2023,2353,EUR
DE1179contract,1179,E0062,DE,6,5,Engineering,13/09/2023,3576,EUR
DE1180contract,1180,F0070,DE,11,6,Telecom,04/01/2021,2727,EUR
DE1181contract,1181,F0070,DE,9,5,Telecom,17/09/2023,3221,EUR
DE1182contract,1182,D0090,DE,13,7,Back Office,29/01/2021,2250,EUR
IT1183contract,1183,E0062,IT,12,6,Engineering,19/09/2023,2590,EUR
DE1184contract,1184,G0073,DE,12,7,Telecom,19/09/2023,2175,EUR
DE1185contract,1185,F0070,DE,11,7,Telecom,28/04/2022,1802,EUR
ES1186contract,1186,D0090,ES,12,7,Back Office,28/03/2021,1924,EUR
ES1187contract,1187,A0080,ES,14,6,Consulting,03/02/2023,2419,EUR
IE1188contract,1188,G0073,IE,9,5,Telecom,25/09/2023,3826,EUR
DE1189contract,1189,E0062,DE,14,6,Engineering,09/04/2021,3073,EUR
FR1190contract,1190,A0080,FR,11,6,Consulting,30/03/2020,2944,EUR
ES1191contract,1191,F0070,ES,12,7,Telecom,04/10/2023,2338,EUR
DE1192contract,1192,F0070,DE,11,7,Telecom,08/08/2022,2185,EUR
DE1193contract,1193,G0073,DE,12,6,Telecom,06/10/2023,2879,EUR
DE1194contract,1194,D0090,DE,11,7,Back Office,14/01/2019,2059,EUR
DE1195contract,1195,G0073,DE,14,7,Telecom,08/10/2023,2352,EUR
IT1196contract,1196,E0062,IT,12,6,Engineering,27/04/2018,2769,EUR
DE1197contract,1197,G0073,DE,14,7,Telecom,28/06/2021,2289,EUR
FR1198contract,1198,A0080,FR,5,3,Consulting,12/10/2023,5517,EUR
DE1199contract,1199,F0070,DE,14,7,Telecom,06/04/2024,1995,EUR
DE1200contract,1200,D0090,DE,14,6,Back Office,14/10/2023,2508,EUR
FR1201contract,1201,B0060,FR,11,7,Testing,08/10/2021,2062,EUR
FR1202contract,1202,A0080,FR,11,6,Consulting,24/04/2019,3108,EUR
ES1203contract,1203,F0070,ES,13,6,Telecom,17/10/2023,2602,EUR
ES1204contract,1204,E0062,ES,12,6,Engineering,18/10/2023,2639,EUR
ES1205contract,1205,C0092,ES,13,7,Engineering,19/10/2023,2050,EUR
DE1206contract,1206,F0070,DE,10,5,Telecom,21/10/2023,3811,EUR
ES1207contract,1207,A0080,ES,12,6,Consulting,13/10/2021,2430,EUR
DE1208contract,1208,E0062,DE,11,6,Engineering,05/12/2021,2384,EUR
FR1209contract,1209,A0080,FR,5,3,Consulting,25/10/2023,5971,EUR
DE1210contract,1210,F0070,DE,11,6,Telecom,22/12/2021,2549,EUR
FR1211contract,1211,A0080,FR,13,6,Consulting,30/09/2020,3333,EUR
FR1212contract,1212,E0062,FR,12,7,Engineering,10/12/2021,1951,EUR
DE1213contract,1213,E0062,DE,13,6,Engineering,30/05/2021,3431,EUR
DE1214contract,1214,F0070,DE,11,7,Telecom,29/10/2023,1896,EUR
IT1215contract,1215,F0070,IT,11,6,Telecom,31/01/2019,2487,EUR
FR1216contract,1216,B0060,FR,7,5,Testing,01/07/2022,3710,EUR
FR1217contract,1217,D0090,FR,14,7,Back Office,01/11/2023,1971,EUR
DE1218contract,1218,D0090,DE,5,3,Back Office,06/07/2018,4600,EUR
ES1219contract,1219,F0070,ES,14,6,Telecom,24/12/2021,2406,EUR
DE1220contract,1220,G0073,DE,12,6,Telecom,05/11/2023,2496,EUR
IT1221contract,1221,E0062,IT,10,4,Engineering,06/11/2023,3905,EUR
DE1222contract,1222,F0070,DE,12,7,Telecom,30/06/2022,1806,EUR
DE1223contract,1223,G0073,DE,14,6,Telecom,09/07/2022,2389,EUR
ES1224contract,1224,C0092,ES,13,6,Engineering,25/12/2024,2445,EUR
DE1225contract,1225,E0062,DE,13,6,Engineering,13/11/2023,2863,EUR
DE1226contract,1226,F0070,DE,13,7,Telecom,17/11/2023,1914,EUR
FR1227contract,1227,A0080,FR,6,4,Consulting,18/11/2023,4246,EUR
IT1228contract,1228,E0062,IT,9,4,Engineering,22/11/2023,3813,EUR
IE1229contract,1229,B0060,IE,11,7,Testing,23/11/2023,2060,EUR
IT1230contract,1230,E0062,IT,6,4,Engineering,25/11/2023,3734,EUR
DE1231contract,1231,E0062,DE,11,6,Engineering,26/11/2023,3020,EUR
IT1232contract,1232,E0062,IT,6,4,Engineering,11/04/2025,4176,EUR
DE1233contract,1233,F0070,DE,12,6,Telecom,13/07/2020,3404,EUR
FR1234contract,1234,A0080,FR,11,7,Consulting,18/12/2024,1935,EUR
IT1235contract,1235,E0062,IT,7,5,Engineering,15/10/2024,3038,EUR
IT1236contract,1236,E0062,IT,14,7,Engineering,04/12/2023,1936,EUR
DE1237contract,1237,G0073,DE,1,2,Telecom,08/12/2023,10534,EUR
FR1238contract,1238,D0090,FR,11,7,Back Office,08/12/2023,1946,EUR
DE1239contract,1239,F0070,DE,6,4,Telecom,09/12/2023,3527,EUR
FR1240contract,1240,F0070,FR,11,6,Telecom,11/12/2018,2623,EUR
IT1241contract,1241,D0090,IT,13,7,Back Office,09/09/2022,2265,EUR
DE1242contract,1242,F0070,DE,7,5,Telecom,18/03/2022,3859,EUR
IE1243contract,1243,E0062,IE,12,7,Engineering,19/11/2022,2303,EUR
ES1244contract,1244,F0070,ES,14,7,Telecom,17/12/2023,2259,EUR
DE1245contract,1245,F0070,DE,14,7,Telecom,25/12/2022,2287,EUR
DE1246contract,1246,G0073,DE,11,7,Telecom,18/01/2023,2285,EUR
IE1247contract,1247,E0062,IE,12,6,Engineering,23/10/2023,2682,EUR
DE1248contract,1248,G0073,DE,14,6,Telecom,26/12/2023,2772,EUR
DE1249contract,1249,E0062,DE,10,5,Engineering,14/07/2020,3950,EUR
DE1250contract,1250,F0070,DE,14,6,Telecom,26/12/2023,2599,EUR
DE1251contract,1251,F0070,DE,14,6,Telecom,26/12/2023,2614,EUR
IT1252contract,1252,E0062,IT,13,6,Engineering,09/02/2023,3133,EUR
IT1253contract,1253,E0062,IT,14,7,Engineering,28/12/2023,2140,EUR
DE1254contract,1254,F0070,DE,11,7,Telecom,15/02/2023,2075,EUR
DE1255contract,1255,F0070,DE,14,7,Telecom,31/12/2023,1869,EUR
IT1256contract,1256,E0062,IT,12,6,Engineering,22/09/2018,2976,EUR
ES1257contract,1257,A0080,ES,13,6,Consulting,31/12/2023,2422,EUR
IT1258contract,1258,E0062,IT,14,6,Engineering,06/03/2023,3381,EUR
FR1259contract,1259,A0080,FR,6,5,Consulting,24/03/2023,3552,EUR
DE1260contract,1260,F0070,DE,14,7,Telecom,07/01/2024,2233,EUR
DE1261contract,1261,F0070,DE,11,6,Telecom,06/11/2024,2642,EUR
IE1262contract,1262,E0062,IE,11,7,Engineering,29/12/2023,2181,EUR
DE1263contract,1263,G0073,DE,13,6,Telecom,12/05/2023,2415,EUR
IE1264contract,1264,B0060,IE,11,6,Testing,30/07/2023,2491,EUR
DE1265contract,1265,E0062,DE,12,7,Engineering,13/01/2024,1943,EUR
DE1266contract,1266,E0062,DE,10,5,Engineering,14/01/2024,3960,EUR
DE1267contract,1267,C0092,DE,9,5,Engineering,07/08/2023,4054,EUR
FR1268contract,1268,B0060,FR,12,6,Testing,07/06/2018,2767,EUR
IT1269contract,1269,E0062,IT,11,6,Engineering,20/01/2024,2945,EUR
FR1270contract,1270,G0073,FR,1,1,Telecom,22/01/2024,9143,EUR
DE1271contract,1271,F0070,DE,12,7,Telecom,23/01/2024,2179,EUR
FR1272contract,1272,A0080,FR,6,5,Consulting,27/01/2024,3773,EUR
IE1273contract,1273,E0062,IE,6,5,Engineering,30/01/2024,3447,EUR
ES1274contract,1274,F0070,ES,14,7,Telecom,05/02/2024,2160,EUR
FR1275contract,1275,E0062,FR,13,7,Engineering,06/02/2024,1972,EUR
FR1276contract,1276,A0080,FR,14,7,Consulting,06/02/2024,2259,EUR
DE1277contract,1277,F0070,DE,11,7,Telecom,08/02/2024,2031,EUR
DE1278contract,1278,F0070,DE,12,7,Telecom,10/02/2024,2097,EUR
FR1279contract,1279,E0062,FR,13,7,Engineering,02/05/2025,2175,EUR
DE1280contract,1280,D0090,DE,14,7,Back Office,15/02/2024,1844,EUR
DE1281contract,1281,E0062,DE,14,7,Engineering,16/02/2024,2042,EUR
IE1282contract,1282,E0062,IE,12,6,Engineering,14/12/2020,2507,EUR
FR1283contract,1283,F0070,FR,10,5,Telecom,25/04/2019,3297,EUR
FR1284contract,1284,A0080,FR,14,7,Consulting,17/02/2024,1805,EUR
DE1285contract,1285,F0070,DE,13,6,Telecom,17/02/2024,2800,EUR
IT1286contract,1286,G0073,IT,12,6,Telecom,28/08/2021,2654,EUR
IE1287contract,1287,F0070,IE,12,6,Telecom,06/01/2024,3425,EUR
IT1288contract,1288,E0062,IT,12,6,Engineering,21/02/2024,2403,EUR
DE1289contract,1289,G0073,DE,12,6,Telecom,21/02/2024,2551,EUR
FR1290contract,1290,E0062,FR,4,1,Engineering,28/03/2021,10473,EUR
DE1291contract,1291,E0062,DE,12,7,Engineering,24/02/2024,1907,EUR
DE1292contract,1292,F0070,DE,14,7,Telecom,29/02/2024,2016,EUR
FR1293contract,1293,A0080,FR,11,6,Consulting,01/03/2024,2666,EUR
IT1294contract,1294,C0092,IT,13,7,Engineering,01/03/2024,2333,EUR
DE1295contract,1295,F0070,DE,11,7,Telecom,28/03/2024,2374,EUR
ES1296contract,1296,E0062,ES,8,4,Engineering,06/03/2024,3781,EUR
DE1297contract,1297,F0070,DE,13,6,Telecom,06/03/2024,2506,EUR
DE1298contract,1298,F0070,DE,14,7,Telecom,29/03/2024,2203,EUR
DE1299contract,1299,F0070,DE,11,7,Telecom,09/03/2024,2259,EUR
DE1300contract,1300,F0070,DE,5,2,Telecom,11/03/2024,11737,EUR
DE1301contract,1301,F0070,DE,14,7,Telecom,14/03/2024,1857,EUR
DE1302contract,1302,F0070,DE,13,7,Telecom,14/03/2024,2278,EUR
ES1303contract,1303,A0080,ES,14,7,Consulting,03/01/2020,1813,EUR
IT1304contract,1304,E0062,IT,11,6,Engineering,17/03/2024,3180,EUR
IT1305contract,1305,G0073,IT,14,7,Telecom,24/05/2022,1887,EUR
DE1306contract,1306,F0070,DE,11,7,Telecom,17/03/2024,2364,EUR
FR1307contract,1307,C0092,FR,13,6,Engineering,26/08/2023,3241,EUR
DE1308contract,1308,F0070,DE,14,7,Telecom,21/03/2024,2255,EUR
IT1309contract,1309,E0062,IT,11,6,Engineering,23/03/2024,2509,EUR
IE1310contract,1310,E0062,IE,2,3,Engineering,26/06/2019,4714,EUR
DE1311contract,1311,D0090,DE,13,6,Back Office,24/03/2024,2515,EUR
IT1312contract,1312,G0073,IT,13,7,Telecom,26/06/2024,1960,EUR
FR1313contract,1313,F0070,FR,11,7,Telecom,20/07/2024,2270,EUR
IT1314contract,1314,E0062,IT,1,2,Engineering,25/05/2022,9091,EUR
FR1315contract,1315,A0080,FR,13,6,Consulting,17/04/2023,2635,EUR
DE1316contract,1316,F0070,DE,13,7,Telecom,07/04/2024,1862,EUR
FR1317contract,1317,A0080,FR,13,6,Consulting,07/04/2024,3120,EUR
IE1318contract,1318,E0062,IE,14,6,Engineering,09/04/2024,2436,EUR
DE1319contract,1319,F0070,DE,12,7,Telecom,10/04/2024,2255,EUR
DE1320contract,1320,E0062,DE,11,7,Engineering,07/10/2018,2126,EUR
DE1321contract,1321,F0070,DE,13,6,Telecom,21/07/2019,2456,EUR
DE1322contract,1322,F0070,DE,12,7,Telecom,11/04/2024,2289,EUR
FR1323contract,1323,B0060,FR,13,6,Testing,15/04/2024,2663,EUR
FR1324contract,1324,B0060,FR,13,7,Testing,18/01/2021,2333,EUR
DE1325contract,1325,F0070,DE,14,6,Telecom,16/04/2024,2767,EUR
DE1326contract,1326,F0070,DE,12,6,Telecom,16/04/2024,2455,EUR
DE1327contract,1327,F0070,DE,12,7,Telecom,18/04/2024,2290,EUR
IT1328contract,1328,E0062,IT,10,5,Engineering,18/04/2024,3376,EUR
DE1329contract,1329,F0070,DE,13,7,Telecom,20/04/2024,1981,EUR
DE1330contract,1330,F0070,DE,13,6,Telecom,21/04/2024,2561,EUR
DE1331contract,1331,E0062,DE,5,3,Engineering,24/04/2024,4912,EUR
DE1332contract,1332,F0070,DE,14,6,Telecom,26/04/2024,2401,EUR
IT1333contract,1333,D0090,IT,11,7,Back Office,01/02/2022,1818,EUR
DE1334contract,1334,F0070,DE,13,6,Telecom,21/05/2024,2727,EUR
IT1335contract,1335,E0062,IT,12,7,Engineering,03/05/2024,2026,EUR
DE1336contract,1336,F0070,DE,12,6,Telecom,04/05/2024,2613,EUR
IT1337contract,1337,E0062,IT,14,6,Engineering,20/07/2018,2396,EUR
DE1338contract,1338,F0070,DE,12,7,Telecom,05/05/2024,2064,EUR
FR1339contract,1339,A0080,FR,10,5,Consulting,06/05/2024,3227,EUR
ES1340contract,1340,A0080,ES,7,4,Consulting,06/05/2024,4530,EUR
FR1341contract,1341,A0080,FR,12,7,Consulting,04/01/2024,2329,EUR
DE1342contract,1342,D0090,DE,13,6,Back Office,29/08/2024,2648,EUR
DE1343contract,1343,F0070,DE,14,6,Telecom,09/06/2024,2647,EUR
FR1344contract,1344,F0070,FR,12,7,Telecom,11/05/2024,2257,EUR
DE1345contract,1345,D0090,DE,3,2,Back Office,12/05/2024,10904,EUR
IT1346contract,1346,E0062,IT,2,3,Engineering,25/01/2025,5217,EUR
DE1347contract,1347,F0070,DE,11,6,Telecom,05/11/2024,2675,EUR
DE1348contract,1348,F0070,DE,13,6,Telecom,16/05/2024,3027,EUR
DE1349contract,1349,G0073,DE,7,4,Telecom,05/09/2019,4513,EUR
DE1350contract,1350,G0073,DE,11,6,Telecom,24/08/2024,3137,EUR
IT1351contract,1351,E0062,IT,9,5,Engineering,08/01/2025,3317,EUR
IT1352contract,1352,E0062,IT,11,7,Engineering,31/01/2021,1825,EUR
FR1353contract,1353,A0080,FR,12,6,Consulting,13/07/2023,2767,EUR
FR1354contract,1354,B0060,FR,14,6,Testing,18/01/2024,2625,EUR
ES1355contract,1355,F0070,ES,14,6,Telecom,15/03/2025,2673,EUR
FR1356contract,1356,A0080,FR,9,4,Consulting,30/05/2024,3899,EUR
DE1357contract,1357,F0070,DE,11,6,Telecom,01/06/2024,2382,EUR
ES1358contract,1358,A0080,ES,7,4,Consulting,22/01/2023,4273,EUR
IT1359contract,1359,E0062,IT,12,6,Engineering,02/06/2024,2607,EUR
DE1360contract,1360,F0070,DE,13,7,Telecom,03/06/2024,2132,EUR
DE1361contract,1361,D0090,DE,2,2,Back Office,05/11/2024,10863,EUR
IT1362contract,1362,E0062,IT,14,6,Engineering,11/05/2024,2663,EUR
DE1363contract,1363,E0062,DE,11,7,Engineering,12/05/2018,2351,EUR
IT1364contract,1364,E0062,IT,9,4,Engineering,13/06/2024,4002,EUR
FR1365contract,1365,A0080,FR,4,3,Consulting,27/07/2019,5183,EUR
DE1366contract,1366,F0070,DE,10,4,Telecom,24/06/2024,3678,EUR
IT1367contract,1367,E0062,IT,14,7,Engineering,25/06/2024,1808,EUR
IE1368contract,1368,E0062,IE,12,6,Engineering,24/05/2024,2722,EUR
DE1369contract,1369,D0090,DE,4,3,Back Office,20/06/2018,5483,EUR
ES1370contract,1370,F0070,ES,6,5,Telecom,14/01/2019,4423,EUR
ES1371contract,1371,A0080,ES,2,3,Consulting,04/07/2024,5588,EUR
IT1372contract,1372,F0070,IT,11,7,Telecom,05/07/2024,2117,EUR
DE1373contract,1373,F0070,DE,14,6,Telecom,21/10/2019,2421,EUR
FR1374contract,1374,B0060,FR,13,7,Testing,05/08/2018,1939,EUR
IE1375contract,1375,B0060,IE,12,6,Testing,04/09/2018,3444,EUR
IT1376contract,1376,C0092,IT,13,6,Engineering,11/07/2024,2669,EUR
FR1377contract,1377,F0070,FR,14,6,Telecom,12/07/2024,2473,EUR
IT1378contract,1378,E0062,IT,7,4,Engineering,12/07/2024,4180,EUR
DE1379contract,1379,G0073,DE,11,6,Telecom,13/07/2024,2570,EUR
FR1380contract,1380,A0080,FR,10,4,Consulting,14/07/2024,4459,EUR
DE1381contract,1381,E0062,DE,8,5,Engineering,17/07/2024,4408,EUR
IT1382contract,1382,E0062,IT,14,7,Engineering,08/06/2021,2197,EUR
DE1383contract,1383,F0070,DE,14,7,Telecom,08/09/2018,2007,EUR
DE1384contract,1384,F0070,DE,9,4,Telecom,24/04/2021,4350,EUR
DE1385contract,1385,G0073,DE,12,6,Telecom,22/07/2024,2942,EUR
IE1386contract,1386,E0062,IE,6,4,Engineering,13/09/2018,4002,EUR
DE1387contract,1387,G0073,DE,11,6,Telecom,19/12/2024,2649,EUR
IT1388contract,1388,E0062,IT,8,5,Engineering,28/07/2024,4080,EUR
DE1389contract,1389,F0070,DE,14,7,Telecom,24/07/2023,1886,EUR
DE1390contract,1390,E0062,DE,11,7,Engineering,07/10/2022,2259,EUR
DE1391contract,1391,F0070,DE,6,5,Telecom,03/08/2024,3769,EUR
ES1392contract,1392,G0073,ES,2,3,Telecom,05/08/2024,4168,EUR
IT1393contract,1393,G0073,IT,11,6,Telecom,10/08/2024,3143,EUR
ES1394contract,1394,F0070,ES,13,7,Telecom,14/08/2024,2173,EUR
IT1395contract,1395,E0062,IT,10,4,Engineering,15/08/2024,3577,EUR
DE1396contract,1396,F0070,DE,11,6,Telecom,31/12/2018,2412,EUR
IT1397contract,1397,E0062,IT,14,7,Engineering,16/08/2024,1947,EUR
ES1398contract,1398,F0070,ES,12,7,Telecom,20/08/2024,2270,EUR
IT1399contract,1399,E0062,IT,11,6,Engineering,22/08/2024,2695,EUR
FR1400contract,1400,B0060,FR,11,6,Testing,24/08/2024,2704,EUR
IE1401contract,1401,B0060,IE,12,7,Testing,24/08/2024,2371,EUR
IT1402contract,1402,F0070,IT,8,5,Telecom,28/07/2022,3670,EUR
ES1403contract,1403,C0092,ES,9,4,Engineering,27/08/2024,4089,EUR
DE1404contract,1404,G0073,DE,14,7,Telecom,01/04/2023,1953,EUR
IT1405contract,1405,E0062,IT,11,6,Engineering,28/08/2024,2594,EUR
IT1406contract,1406,G0073,IT,14,6,Telecom,15/06/2019,2645,EUR
FR1407contract,1407,A0080,FR,14,7,Consulting,27/11/2022,1927,EUR
FR1408contract,1408,F0070,FR,10,5,Telecom,21/02/2023,3549,EUR
DE1409contract,1409,F0070,DE,11,7,Telecom,19/10/2019,2308,EUR
FR1410contract,1410,A0080,FR,2,3,Consulting,07/09/2024,4021,EUR
IE1411contract,1411,F0070,IE,8,5,Telecom,15/11/2019,3088,EUR
DE1412contract,1412,F0070,DE,11,6,Telecom,03/07/2018,2610,EUR
IE1413contract,1413,D0090,IE,14,6,Back Office,11/09/2024,2791,EUR
DE1414contract,1414,E0062,DE,10,5,Engineering,12/09/2024,3998,EUR
DE1415contract,1415,C0092,DE,14,6,Engineering,13/09/2024,2649,EUR
DE1416contract,1416,F0070,DE,11,6,Telecom,16/09/2024,2679,EUR
DE1417contract,1417,F0070,DE,12,7,Telecom,21/09/2024,2180,EUR
IT1418contract,1418,E0062,IT,11,7,Engineering,24/09/2024,2228,EUR
DE1419contract,1419,F0070,DE,12,7,Telecom,29/09/2024,2181,EUR
FR1420contract,1420,A0080,FR,14,6,Consulting,30/09/2024,3219,EUR
DE1421contract,1421,G0073,DE,14,7,Telecom,30/09/2024,2352,EUR
DE1422contract,1422,F0070,DE,13,6,Telecom,25/12/2019,2459,EUR
IT1423contract,1423,E0062,IT,11,6,Engineering,14/09/2019,2798,EUR
DE1424contract,1424,F0070,DE,12,6,Telecom,24/02/2020,2445,EUR
FR1425contract,1425,F0070,FR,13,7,Telecom,29/12/2021,1899,EUR
IT1426contract,1426,E0062,IT,11,6,Engineering,10/10/2024,2465,EUR
IT1427contract,1427,E0062,IT,11,7,Engineering,11/10/2024,1917,EUR
DE1428contract,1428,F0070,DE,4,1,Telecom,14/10/2024,10698,EUR
DE1429contract,1429,F0070,DE,12,7,Telecom,14/10/2024,2127,EUR
DE1430contract,1430,F0070,DE,11,6,Telecom,14/10/2024,2444,EUR
FR1431contract,1431,F0070,FR,12,7,Telecom,04/12/2023,2260,EUR
IT1432contract,1432,E0062,IT,11,7,Engineering,17/10/2024,1837,EUR
FR1433contract,1433,D0090,FR,9,4,Back Office,30/09/2024,3896,EUR
DE1434contract,1434,F0070,DE,13,6,Telecom,22/10/2024,2575,EUR
DE1435contract,1435,F0070,DE,6,5,Telecom,24/10/2024,4281,EUR
DE1436contract,1436,E0062,DE,8,5,Engineering,28/10/2024,4355,EUR
DE1437contract,1437,F0070,DE,14,7,Telecom,28/10/2024,2203,EUR
ES1438contract,1438,C0092,ES,7,5,Engineering,30/10/2024,4142,EUR
DE1439contract,1439,F0070,DE,14,6,Telecom,31/10/2024,2733,EUR
DE1440contract,1440,G0073,DE,14,7,Telecom,23/03/2022,1858,EUR
IE1441contract,1441,F0070,IE,12,7,Telecom,07/04/2020,2273,EUR
DE1442contract,1442,G0073,DE,7,4,Telecom,04/11/2024,3523,EUR
DE1443contract,1443,E0062,DE,2,3,Engineering,04/06/2024,5677,EUR
DE1444contract,1444,F0070,DE,12,7,Telecom,05/11/2024,2113,EUR
